RosTime,Stream,GTOdomX,GTOdomY,GTOdomZ,GTQX,GTQY,GTQZ,GTQW,GTYaw,VIOX,VIOY,VIOZ,VIOQX,VIOQY,VIOQZ,VIOQW,VIOYaw
1776946024.134694815,VIO,,,,,,,,,1.99993250904,1.13254294908,1.46548351859,0.0142795683091,-0.000899332101138,0.0871569522439,0.99609183854,0.174492700718
1776946024.134694815,GT,2.00182127953,0.984791457653,1.47512543201,0.0140176964518,-0.000921681137193,0.114324046124,0.993344221145,0.229102227694,,,,,,,,
1776946024.143696785,VIO,,,,,,,,,1.99992341392,1.13368282438,1.46660881313,0.0139027258271,-0.00098022234527,0.0897227100189,0.995869262848,0.179643365574
1776946024.149698973,VIO,,,,,,,,,1.99991670787,1.1344337787,1.46735981946,0.0136104552824,-0.00105572736002,0.091436576752,0.995717326041,0.183084261783
1776946024.158698082,GT,2.00184035301,0.984278917313,1.47631573677,0.0139510135503,-0.000946857294403,0.116013460445,0.993149249818,0.232503068114,,,,,,,,
1776946024.158698082,VIO,,,,,,,,,1.999904989,1.13554675723,1.4684873768,0.0132455622307,-0.0011527196581,0.0940125411081,0.995482229089,0.188257263161
1776946024.164698839,VIO,,,,,,,,,1.99989644606,1.13628075931,1.46924094483,0.0130585325613,-0.00121634527025,0.0957414327499,0.99531983467,0.191729751313
1776946024.173702002,VIO,,,,,,,,,1.99988126581,1.13736958093,1.4703724428,0.0128966605426,-0.00126577035066,0.0983458478202,0.995067921395,0.196962482316
1776946024.179701090,GT,2.00198626518,0.980417132378,1.48478662968,0.0125087009406,-0.00138137814322,0.12805447821,0.991687259898,0.25676187339,,,,,,,,
1776946024.179701090,VIO,,,,,,,,,2.00074777477,1.13212030818,1.46439323641,0.0139477885461,-0.00180967377941,0.100899322395,0.994797221054,0.202074835954
1776946024.188701868,VIO,,,,,,,,,1.99742163085,1.13345642742,1.46556998444,0.0167335781343,-0.00171879573112,0.103888639235,0.994446672146,0.208068873374
1776946024.194705009,GT,2.0020301342,0.979230880737,1.48724663258,0.0123555060326,-0.00143258821189,0.131557134295,0.991230556636,0.263826279931,,,,,,,,
1776946024.194705009,VIO,,,,,,,,,1.9973424331,1.13418795466,1.46635185454,0.0167950079909,-0.00177762394639,0.105662003736,0.994258672945,0.211632531425
1776946024.197705984,VIO,,,,,,,,,1.99730268404,1.13455073005,1.46674384615,0.016849815931,-0.00180697209166,0.106549617663,0.994162963266,0.213416314249
1776946024.203701973,VIO,,,,,,,,,1.99722242315,1.13526861687,1.46752810331,0.0170463013601,-0.00190204054096,0.108315997163,0.993968536026,0.216964774067
1776946024.209701777,VIO,,,,,,,,,1.99714101018,1.13597689651,1.46831475061,0.0172857580488,-0.00199915043677,0.110096320758,0.993768587812,0.220541497071
1776946024.218702078,GT,2.00207471848,0.978008449078,1.48972439766,0.0124760509616,-0.00153143080608,0.135084657022,0.990754381529,0.270941499734,,,,,,,,
1776946024.218702078,VIO,,,,,,,,,1.99701580999,1.13701975483,1.46949240609,0.0176094345029,-0.0021573783853,0.112776435897,0.993461991745,0.225926962607
1776946024.224704027,VIO,,,,,,,,,1.99693041117,1.13770188676,1.4702739765,0.0177807857271,-0.00224960029569,0.11456826863,0.993253691048,0.22952911652
1776946024.233702898,VIO,,,,,,,,,1.99680003265,1.13870393329,1.47144376205,0.0178997679855,-0.00233365239235,0.11725706464,0.992937527322,0.234938746722
1776946024.239704132,VIO,,,,,,,,,1.99671235538,1.13935983386,1.47222232517,0.0179198958344,-0.00234985687038,0.119061617351,0.992722361378,0.238572160371
1776946024.239704132,GT,2.00219941139,0.974459648132,1.49661505222,0.0135423978674,-0.00196266156645,0.144887129163,0.989353630981,0.29072282395,,,,,,,,
1776946024.248703957,VIO,,,,,,,,,1.99658065921,1.14032562371,1.47338682679,0.0179217034773,-0.00232612065481,0.12177589081,0.99239308448,0.244040610777
1776946024.254704952,VIO,,,,,,,,,1.99220923363,1.12115989595,1.48229198971,0.0185297936806,-0.00250176213814,0.122906817214,0.992242058278,0.246307901019
1776946024.254704952,GT,2.00226807594,0.972401738167,1.50041115284,0.0135966388873,-0.00196021243936,0.150289301614,0.988546645251,0.301645783138,,,,,,,,
1776946024.263705015,VIO,,,,,,,,,1.99455936264,1.11962249315,1.48286186546,0.0192421095374,-0.00192670818481,0.123325859263,0.99217778722,0.247166123859
1776946024.269705057,VIO,,,,,,,,,1.99441848625,1.11983299683,1.48364995182,0.0193074479244,-0.00192320467337,0.125144713896,0.991948750855,0.250831270884
1776946024.278710127,GT,2.00233697891,0.970256328583,1.50422418118,0.0137081666954,-0.00188343734294,0.155723252791,0.987703834699,0.312643527755,,,,,,,,
